itemset_id,item_id,score
25062,231,0.0007057085936331212
25810,24575,2.559308857638213e-05
25810,35983,3.745230411610392e-05
25810,6837,3.7599811479903872e-06
22198,27907,-1.5395498334370653e-06
22198,6364,0.0003732334579245457
15580,27568,5.794829306096505e-05
15580,151,0.00035422817857711566
2100,18458,7.417455467819594e-05
2100,10764,0.00010465180764788328
2100,11667,8.484788124992963e-06
2100,36683,1.1756119861576353e-05
19721,12165,1.591387183039635e-05
19721,14583,2.361963179246145e-05
4983,41424,-5.009443334316095e-06
4983,19773,0.00010004068546562267
4983,27447,0.003089025708281787
20761,16522,2.746379325177225e-05
20761,9582,0.00012938983291780685
1456,22347,0.00039548801325606627
1456,26728,4.077304966399754e-05
1456,20316,2.6035174121853814e-05
24521,28469,9.450354753850005e-05
24521,11373,1.0670950805556629e-05
8543,29030,3.1959752315909354e-05
8543,41323,3.5486030416502436e-06
8543,1738,0.00043240597807217297
8543,17104,6.943796937327523e-05
8914,289,8.92282734130969e-05
8914,36083,6.198952180102122e-05
8914,10840,0.00014711718914392038
21497,25798,0.0004883187097138855
21497,36026,2.722863401821088e-05
21497,21858,0.00011722540004970533
4876,17674,2.2300880558251718e-05
4876,36767,4.7474718571709445e-05
4876,3257,6.710563464586839e-05
4876,15255,0.00024179531255023341
14310,29842,4.548069011435389e-05
14310,36584,8.585479524225246e-05
14310,16746,0.00028404326760937784
19070,37284,0.000414715925713934
19070,13520,2.4010949171659116e-06
19070,3289,0.00015906791462766133
19070,25607,1.8264892140311052e-05
4423,15117,1.686871731629196e-05
4423,8438,5.897329935836799e-05
4423,21345,6.50867708869965e-06
12408,9664,0.00011944063775167197
12408,39131,2.7693582881868183e-05
2714,20983,6.842310015048844e-05
2714,23968,0.0002703118456054339
3162,34338,0.00598232152127657
3162,5146,9.710734476511404e-05
3162,17187,0.0006741373087510345
3162,1844,5.302189439871402e-05
16483,11741,3.415319282808292e-05
16483,3791,7.905067175021257e-05
16483,19204,0.0023253745878901028
16483,4171,4.4574442019188847e-05
21161,33852,5.430838196671882e-05
21161,7377,0.0012645902967371157
21161,35358,0.0006496337821401036
21161,29204,5.5069023842318796e-05
23542,11242,1.922295726311305e-05
23542,9961,0.00031139038887028497
2725,25925,4.934398167149901e-05
2725,41193,5.8645941270580324e-05
2725,37638,0.00015275139080017682
2725,3076,3.3619746100693364e-05
13918,11337,2.574993696045862e-05
13918,34681,4.555904523827369e-05
13918,28834,0.00016946365111839684
25450,22118,0.00034310125510683464
25450,19469,2.431673985397087e-05
25450,31155,4.51723452398924e-05
7500,7601,4.3921390562366e-05
7500,27897,0.0004654445389787834
7500,13297,0.00029219503406086993
21496,4328,2.435554551067755e-05
21496,8310,0.00012677931306099668
23159,24834,8.379878257602808e-05
23159,2669,0.00010144270451504939
23650,25452,0.00012689768519016218
23650,10734,0.00016549599586329058
10933,41904,7.799564384398837e-05
10933,27862,6.676351014855077e-05
10933,14558,3.297428859494564e-05
16956,38446,0.00031911077356368836
16956,22347,0.00039548801325606627
12209,13988,2.5205664248245777e-05
12209,24387,2.3240998596120092e-05
12209,15853,0.00015507875262305498
12209,8052,-1.027449803465418e-06
22274,4047,0.00017913799059263337
22274,33226,5.292385663201228e-05
22274,41844,0.0006365235056642116
22274,12163,7.901446588832359e-05
22346,39811,3.431322542951786e-05
22346,31432,0.005836913906200619
22346,16746,0.00028404326760937784
7403,13641,3.1738061365446484e-05
7403,22251,0.0005224458691742435
7403,774,0.00011956862983005392
7533,25104,9.227855706401226e-06
7533,14411,6.321399682451886e-05
7533,25715,0.00011586793879156832
7533,13994,2.446415247048012e-05
23498,7377,0.0012645902967371157
23498,34196,8.210372343879827e-05
23498,29153,0.00012789565220467915
4164,13156,3.0770455987410874e-05
4164,2484,0.00011000502603045028
4164,7204,7.093924816380711e-05
4164,18329,3.507607394295357e-05
16467,21000,0.000675130642888683
16467,31099,2.3307050740068118e-05
16467,24201,0.00022633567162829224
1988,25289,3.327260973734436e-05
1988,6304,4.446637786395822e-06
16873,26234,0.00020122862425635678
16873,7145,0.00027716992015287324
16873,24885,1.929908981040054e-05
16673,21995,4.245646019740351e-06
16673,11602,1.5283000094484166e-05
16673,12851,2.040051732440656e-05
14894,23126,3.191384858179849e-05
14894,19626,3.3392265825122146e-06
14894,16746,0.00028404326760937784
10585,13139,4.1290842722181615e-06
10585,41891,2.7044220370961727e-05
10585,10865,5.4844460366519203e-05
21898,19753,3.090129933940079e-05
21898,30319,7.56129000159746e-05
21898,19740,5.0566731763012696e-05
21898,40090,0.0011190529044375673
25881,4177,3.062625592389842e-05
25881,28820,0.00015770203768493733
25881,527,-6.73226785516435e-06
24299,14138,4.4181458593005654e-05
24299,29478,3.872423424991153e-05
24299,18137,-5.2591108574519125e-06
25851,23730,9.691639089834053e-05
25851,35099,-0.0001400280232979989
25851,26936,-5.295377818061066e-06
16109,14985,0.0011083355726194915
16109,13623,0.00023463070306723157
16109,28117,6.116774578570262e-05
16109,28493,4.157100249138176e-05
1895,7757,0.00010001963917024561
1895,3260,1.8784514618145456e-05
9764,33748,3.673748096769979e-05
9764,14697,1.6798356384338853e-05
13350,41640,8.362116062709355e-05
13350,10838,2.6267227061062157e-05
26414,42428,0.00013112761511374383
26414,13785,1.9823954381327852e-05
26414,29721,7.787326222199774e-05
26414,34914,0.0004018743277607823
12025,32359,1.3862999426064593e-05
12025,25749,-3.1509497694453104e-06
12025,40879,0.0002659639119159852
12025,36656,0.000137228363055269
13317,42405,0.0004084989166482997
13317,8523,1.0388997921742781e-05
13317,22515,3.216966272473235e-05
13317,2068,-5.640989812616252e-06
22419,6364,0.0003732334579245457
22419,12688,4.090869944864089e-05
22419,26284,2.492667509510456e-05
12910,21418,0.0005113482164183677
12910,11204,1.5383853715245945e-05
12910,6391,0.0003543375541411082
17672,31196,1.1361161795596342e-05
17672,22764,3.0066751035100416e-05
17672,24245,6.791688131507757e-06
1165,25264,0.00046438175419156357
1165,18292,5.9969927513973376e-05
16248,18142,6.180229849813291e-06
16248,21785,0.00010109746309751438
16248,41179,2.667452706851665e-05
1962,15774,0.00032523265989141517
1962,8155,0.00035490661876589117
26592,6186,1.6494911804332787e-05
26592,9961,0.00031139038887028497
26592,35089,0.00021221556967323803
22417,37777,0.00010154454279924349
22417,16941,0.000978767352690515
22417,14979,0.00013757068590205496
18168,6738,0.00046170618987694385
18168,3794,2.11714769143171e-05
18168,17083,7.267235497941801e-05
5463,37718,0.0008568191526239414
5463,28142,3.198237123921429e-05
5463,8197,0.00038495965181008023
18867,14824,0.00023897892011306372
18867,29642,0.00015825564521900582
18867,4232,0.0003684335991392117
886,30347,-3.7901049754132473e-07
886,16485,1.4120557096245063e-05
8690,41357,4.276873221424119e-06
8690,34340,0.00014273632944272052
8690,25349,0.00015910645109580378
9384,2150,0.00010806305722463497
9384,17025,0.00024994243195703775
9384,34928,3.794397702867067e-05
9384,6651,0.0007736616480470058
20339,12368,-1.5843690652648964e-06
20339,40133,3.297977154096444e-05
20339,38600,0.00040157527343374157
19990,28142,3.198237123921429e-05
19990,14373,3.5968851984042715e-05
7068,2455,2.0086710755655022e-05
7068,39690,2.4262034362200635e-05
7068,38718,2.0035166458537096e-05
17158,18458,7.417455467819594e-05
17158,9934,2.7692649576780357e-05
17158,34116,2.0032265597562034e-05
17158,27982,1.1417390327927355e-05
13451,31477,2.3395930782653835e-05
13451,42233,0.00010516249377377619
11907,41850,3.835681311146585e-05
11907,642,4.186384068776167e-05
1656,8681,0.00015319920722850277
1656,34104,1.9229766671201637e-05
27350,40246,4.858364794596599e-05
27350,40754,0.0004235575232808144
311,14230,0.000722696658887124
311,30877,2.759335441612728e-05
24971,15765,0.00018757324093789834
24971,32537,1.899919072714177e-05
17785,26138,0.00015135420297708707
17785,30882,5.950797160211574e-05
2470,12277,0.0001728049045845391
2470,38638,2.8720508918768658e-05
20453,42128,6.840139505151998e-05
20453,12053,9.404907400614159e-06
16142,13979,0.0034866409062436782
16142,30774,9.106834726344143e-05
16142,9734,0.00027739343166809945
26508,19123,6.992779958386118e-06
26508,33148,8.13831056523536e-06
12828,27747,3.379261474629635e-05
12828,31432,0.005836913906200619
12828,3634,2.5647705519282553e-05
18989,29908,1.2662063348629246e-05
18989,34198,9.975682789561915e-06
18989,11467,1.7257668226943882e-05
22499,39037,1.9330021701603482e-05
22499,37615,0.0005081209005539908
22499,8398,0.0004321279204531421
22499,8022,8.481793048020422e-05
18707,36689,0.0009527018523517277
18707,42446,4.065295968675767e-05
18707,19892,3.59594551779782e-05
9826,32480,5.5970306116864754e-05
9826,32050,2.271025260925983e-05
9826,40844,2.4297197118403222e-05
21224,11619,0.0002559256436707284
21224,706,0.000934285500911557
25142,16273,3.893380817302924e-05
25142,13689,8.395612329182073e-06
3025,8310,0.00012677931306099668
3025,28788,1.5790119471901027e-05
25282,23041,2.3289475560387707e-05
25282,32995,1.3280935827193122e-05
10207,3621,5.6334514702313634e-05
10207,15930,7.008691216253877e-05
10207,7831,4.903173710481097e-05
10207,3147,3.1800155374913884e-05
6607,8179,6.80273079541548e-05
6607,26185,0.00011695659401659257
2442,11115,9.388758743226431e-05
2442,22307,1.725649761088496e-05
6309,13708,0.00019710836742097023
6309,15386,2.3784067043703483e-05
6309,32259,2.2566110988001454e-05
23068,4862,0.00027068003889002437
23068,12674,9.760195041624899e-05
23068,40796,4.4094461099392157e-05
8597,1011,6.088722562260234e-06
8597,31402,9.337435818283038e-05
8597,19353,0.0007959327797269554
4811,9501,6.227253107285193e-05
4811,18165,5.46150373287443e-05
4811,40023,1.641218945015384e-05
16651,21604,0.0001916781823607621
16651,26185,0.00011695659401659257
18061,30441,0.00015701417589641375
18061,38316,0.0001205079845766645
18061,21983,0.0002669754091978095
25679,2949,2.4063130577895342e-05
25679,36867,0.00011286514035757868
25679,19176,0.00024436345645990605
16943,18064,1.9106124113304882e-05
16943,17247,1.1207178852946992e-05
16943,7557,9.206124219869552e-05
16943,16956,1.1870518802953368e-05
7751,33544,-2.8037281778091066e-06
7751,21577,0.0002966885279244715
7751,13546,9.90724956650463e-06
7751,10806,-2.8037281778091066e-06
25238,31815,0.00022426036947626788
25238,21265,0.00030601361648834784
7175,23269,1.1727508836251198e-05
7175,2834,0.0002467171562586213
25092,12232,9.776619794388702e-05
25092,14627,6.164929579147239e-05
25092,37749,6.565177023316638e-07
9824,13384,2.9843940826923115e-05
9824,8543,1.3600744238340562e-05
19538,14532,2.350481401493022e-05
19538,12819,0.0011381308363617013
19538,11994,-1.85158918811932e-06
9198,17751,3.3616692935662224e-05
9198,29055,5.7934893845985006e-05
9198,3947,2.1531587458071054e-05
9198,38366,3.094655135382983e-05
9351,23240,6.073816688260327e-06
9351,25062,4.8620640121818906e-05
9351,8397,2.8605012856894665e-05
20706,19751,6.432880307657879e-08
20706,2051,5.613406131278662e-05
20706,34655,1.7510627554314985e-05
20706,28803,2.829473230413906e-05
1237,14985,0.0011083355726194915
1237,16325,3.242376256154664e-05
1712,13708,0.00019710836742097023
1712,38989,0.00018420154082835976
1712,36178,5.660900025993619e-06
12279,5126,0.00023416463848781462
12279,28955,0.0019997749814821843
12279,41001,-3.736273516331106e-06
22579,34364,1.918282691531397e-05
22579,39892,6.27291315490633e-05
24610,19913,5.296536922766914e-06
24610,28669,0.0003472408085119307
27058,15765,0.00018757324093789834
27058,38417,3.8442723224958046e-05
27058,20160,7.145220822467682e-05
21614,26483,0.0004881543630115133
21614,41174,2.5627086029457985e-05
4662,3760,0.00013497235036973103
4662,22409,0.00019321237299522594
4662,1462,9.655698874554508e-05
13493,19468,0.00019574420478436582
13493,36689,0.0009527018523517277
12646,4096,0.00036999880312983875
12646,22952,0.0001419147942803278
12646,19794,0.00011969687692918094
12646,41069,2.8033874417580675e-05
16777,15788,2.827003248239353e-05
16777,31495,4.351924055717981e-05
16777,19090,0.0009831921326311419
16777,28189,0.0003264811281166772
3376,39644,2.7479129916023796e-05
3376,8909,6.840108335949823e-05
3376,6547,7.882507756556835e-05
22409,28390,0.00010570582255503682
22409,39071,9.795856859257753e-05
22615,3483,1.3328681377796086e-05
22615,723,0.00012080808732232385
22615,34861,0.0002522326882615096
7275,15747,0.00010614374276167252
7275,16570,3.394104036187626e-05
7275,38344,0.00021240454004532773
7186,37547,1.1931156183512351e-05
7186,485,0.00015695676789313683
7186,19803,1.9420346861744544e-05
2743,42089,0.0002000734936237868
2743,13073,0.0005135010448768905
2743,13125,8.929164606824439e-05
2743,14824,0.00023897892011306372
2940,3752,9.046323970668993e-05
2940,26166,7.102474741054338e-06
2940,22624,0.00010902653976729211
2940,31629,1.0577569823918335e-05
2651,1951,7.642997408630615e-06
2651,10258,4.439472323301716e-05
2651,8007,0.000677115837710786
22328,27999,0.0011956781376366973
22328,9628,0.0012414840571240086
12830,1363,0.0001087449897808359
12830,10952,0.0002448637788260761
12830,25820,0.00014888812403671524
12830,14190,1.2317973066401792e-05
26531,28983,4.1513268628263934e-05
26531,27689,0.00010760807896371857
7122,41977,-1.403090048007109e-08
7122,882,2.1386246885115414e-05
7122,7944,9.303451470439914e-05
20441,16787,0.0005011180308946339
20441,13917,8.031531254105721e-06
20441,37224,2.2316688302490668e-05
20441,2713,8.104813413273946e-06
26484,41841,6.070801422145468e-05
26484,14729,7.936521858751575e-05
26484,18479,1.0001556769321163e-05
21870,32460,2.4748886674294785e-05
21870,13327,3.4420688337922454e-05
21870,38206,2.4241227148772065e-05
21870,23507,0.00024275665575219588
3321,28500,2.2206430791754788e-05
3321,13200,2.2532193228908426e-05
12182,12599,3.005968483528937e-05
12182,7212,2.79748884734437e-05
12119,13506,6.958123436072246e-05
12119,21577,0.0002966885279244715
12119,36861,1.978482817771245e-05
12119,23705,1.2745134585355256e-05
24853,33370,0.00016093767005916705
24853,11280,0.000254775726795613
11974,21481,0.00016528282685605847
11974,33854,2.788853384462504e-05
11974,1885,7.926914306376905e-06
11974,42050,0.00012952007767943682
91,41530,8.383021565383416e-06
91,22353,6.622848370932377e-05
14634,8751,1.8842531837646683e-05
14634,4773,5.728988616849593e-05
24786,25194,0.004438835777354226
24786,13575,0.0001904024694192361
24786,21294,4.9184313891407694e-05
21196,26858,0.00010737781648265784
21196,25317,9.66703383828148e-05
21196,27716,0.00010127832947703883
1641,1466,9.420648379005268e-05
1641,39015,9.160069000779659e-07
1641,41844,0.0006365235056642116
1641,11914,0.00011027279072885406
24669,7043,5.203045874883444e-05
24669,7636,0.0001373326523721795
24669,31589,5.834831700778704e-06
22950,37646,0.00012370665311067967
22950,14536,0.0008649686522243663
12850,17356,0.000142337547836542
12850,16926,0.002062896582873986
27432,2234,4.754299949071065e-06
27432,40595,3.8668682230945887e-05
24580,28863,9.42785413183514e-05
24580,20422,0.0008582165529643187
24580,12085,5.5518090580686506e-05
22134,41480,1.486654236291365e-05
22134,38064,2.0194887367950302e-05
22134,19090,0.0009831921326311419
22134,21300,8.114803319668465e-05
26121,34338,0.00598232152127657
26121,38543,0.00012444403142720248
23346,42035,0.0009460412205322419
23346,37214,1.416119394357947e-05
23346,21169,8.745033253372247e-07
23346,37793,0.00010786761215918457
24439,36014,2.0950265898728614e-05
24439,5705,4.602936724735122e-05
24439,10627,5.5468669685466686e-05
16121,24254,0.000503854460160408
16121,12865,4.573729057125169e-05
16121,33642,0.0005414148789045983
24000,10149,5.296423137469204e-05
24000,15430,0.00046448336579065093
26072,4494,0.0001496885208129063
26072,8409,2.7718537724358775e-05
26072,9664,0.00011944063775167197
9095,17945,3.324298482745985e-05
9095,28356,2.279250919638356e-05
9095,16598,0.00011955468869599062
27525,42270,0.00014262182512818843
27525,28146,1.8775742967101818e-05
17170,29796,0.00011173804075523658
17170,38871,-7.210499757684502e-05
17170,36195,2.1480698422589743e-06
17170,13691,0.0001457324548338811
14675,18526,1.7902358899479023e-05
14675,17347,2.7855388231676777e-05
14675,33272,5.7202924094430357e-05
4263,34338,0.00598232152127657
4263,38270,0.000112826044260579
4263,18198,0.00045783664676958996
4263,7520,3.731382076762657e-05
13084,25643,-6.815709226166175e-06
13084,38903,1.542554960706331e-05
13536,27402,2.2676786449402845e-05
13536,33730,0.0002719560210201146
13536,25529,0.000134877100121451
16189,23867,0.0006183299856839469
16189,1935,0.00013838482546284093
25398,11115,9.388758743226431e-05
25398,955,1.5143891590985939e-05
18812,13268,6.907273007898173e-05
18812,544,4.266435434846087e-05
17771,14230,0.000722696658887124
17771,3775,9.92481943325285e-06
17771,7059,1.660864397272011e-05
14683,23867,0.0006183299856839469
14683,27999,0.0011956781376366973
24555,25216,2.3000471530070682e-05
24555,35358,0.0006496337821401036
24555,35090,2.3734986176143744e-05
7534,41033,5.4934403881031375e-06
7534,16941,0.000978767352690515
1854,29769,1.1668740722333961e-05
1854,20341,-1.4202451739863437e-06
1854,9734,0.00027739343166809945
22768,6316,6.773547213098116e-05
22768,28867,0.00037508473851985375
22768,40512,3.818564106220847e-05
23078,35650,2.6500804811808672e-05
23078,19874,2.4749901444342836e-05
26417,37961,5.019952314185456e-05
26417,5488,4.177816080133098e-05
26221,9145,6.46841064128767e-05
26221,40882,9.678728841713112e-06
13000,40662,9.382723252260003e-05
13000,34338,0.00598232152127657
13000,28062,8.707119460882319e-05
17583,27271,0.0001327601304132476
17583,27596,0.0020966341273071683
17583,13652,1.930691221755979e-05
17583,723,0.00012080808732232385
13356,7294,3.0190103152704183e-05
13356,7530,0.0006921363895810099
1780,10368,2.9586798450942063e-05
1780,34643,0.0009450815491329414
10437,23611,1.1511503608718997e-05
10437,2984,2.538206776473168e-05
10437,8007,0.000677115837710786
10437,23832,0.0005490441928563769
13170,1837,1.851322213276835e-05
13170,2289,0.00016433754996103482
13102,15666,3.214396230075794e-05
13102,13607,2.9911386730081988e-05
2973,12381,4.2901339459717776e-05
2973,10761,6.957949171896456e-05
2973,27667,0.00022619036647488454
1923,37908,6.407340965146262e-05
1923,39022,0.0002677682120229254
17542,16825,2.7326110385078007e-05
17542,6758,5.595496236870362e-05
17542,8942,3.005940147890597e-05
2421,40179,0.00011913202014669145
2421,34924,4.479645528753784e-05
21199,30788,0.00041859872990003105
21199,21011,0.0002560346225357842
21199,37477,-2.849593393161599e-06
21199,4626,0.00011205754632924926
22741,19353,0.0007959327797269554
22741,39044,0.00012638573104445356
9310,29316,3.836139817194475e-06
9310,9169,1.3090376888378974e-05
9310,36903,0.00029931099125284197
9310,16746,0.00028404326760937784
15049,31220,0.0001055666662351489
15049,28115,9.01071351138063e-06
7006,15822,0.00014454317975711137
7006,32275,9.336220927789209e-05
7006,28955,0.0019997749814821843
22399,22165,0.00011711783796656655
22399,2470,4.3308706764313326e-05
22399,40545,3.671376049645438e-06
5467,11976,3.6429791354874906e-05
5467,25533,8.383485561461235e-06
5467,39575,0.0001241434611435105
5467,18113,0.00013255992496055607
23578,35676,0.0002309108571372281
23578,25298,0.00029013965186259864
23578,5120,1.4636072677497558e-05
4860,34266,2.5093214267493337e-05
4860,27271,0.0001327601304132476
4860,36854,7.977575948360537e-05
3392,41924,5.918399608115492e-05
3392,23771,1.3727204421274754e-05
3392,11117,0.00015429365709156755
439,34885,1.3176635220301712e-06
439,12648,0.00041317310687759566
439,38515,-8.12527262964415e-06
5597,36842,6.751222980431918e-05
5597,18193,4.623669911308527e-05
19323,34479,2.8068465148084278e-05
19323,8525,0.0006825707314476266
19323,15487,6.691489329638242e-05
17016,3833,1.4885305868426945e-05
17016,10385,0.00010167105434052218
27214,22075,2.8032645359267676e-05
27214,22964,4.7864822388646326e-05
1469,8383,4.805976095456141e-05
1469,26268,6.81337224439408e-05
1469,8114,0.0005831994045986915
21909,30319,7.56129000159746e-05
21909,39799,0.00032233522752859295
21909,12458,2.215326693580799e-07
21909,14298,0.0001607484446663323
71,4851,0.0010155195823579708
71,38350,9.846787512707877e-06
71,35902,1.8294876558607e-05
71,13085,1.1841442010573e-05
6216,5418,5.884195039233144e-06
6216,38033,0.0001191620984267894
6216,18951,6.913902396134435e-07
4935,3997,5.562263846029687e-05
4935,15453,3.369812956025149e-05
4395,39670,3.419692888586076e-05
4395,39831,0.0002923797257515703
1416,18506,3.686052139328182e-05
1416,9254,6.644250986961566e-05
26275,31896,4.485311239639874e-05
26275,27010,1.2434084542920983e-05
26275,20715,0.00017907400872126155
26275,35220,5.941149229552271e-06
24288,26759,1.2631556492001404e-05
24288,34338,0.00598232152127657
16541,14492,0.0008561031677143654
16541,40272,0.0001569901472751014
16541,34643,0.0009450815491329414
13139,22151,0.00024444194617810795
13139,29224,9.569085860133733e-06
13139,6176,1.618458166421009e-05
14537,35143,3.608432325223316e-05
14537,22631,1.0885692440716604e-05
7420,11849,0.0001350998040709845
7420,32817,4.307625889714562e-05
7420,14824,0.00023897892011306372
7420,23872,1.051691561907409e-05
16828,18686,9.219339961591346e-05
16828,14959,4.255898827729344e-05
16828,41643,-1.6195784203102258e-06
16828,39760,4.9401471139736156e-05
9908,19802,0.00046356140912598117
9908,36948,6.778964987148731e-05
17112,8820,6.323663699955255e-05
17112,18587,9.8889288053404e-05
17112,12277,0.0001728049045845391
19816,30217,3.475606895331514e-05
19816,553,5.976663347670278e-05
7330,8450,0.0001345208361406017
7330,21241,7.397171401113877e-05
15683,28024,0.0002447152150742593
15683,19085,1.9621244766598016e-05
6851,9628,0.0012414840571240086
6851,36958,0.0004151281242448666
6082,13698,0.000396633708121069
6082,4701,0.00022464366565609357
13067,40442,6.154111032429012e-05
13067,8990,2.5812505591868213e-05
13067,5951,1.5355588916001758e-05
13067,33515,3.1693308766643184e-05
24599,8852,7.41626607940027e-05
24599,7936,9.404743363832831e-07
24599,25925,4.934398167149901e-05
24599,22176,3.606555443378768e-05
17319,41401,2.6306487858959673e-05
17319,3370,6.589024119445874e-05
26574,1611,5.571348251681503e-05
26574,29153,0.00012789565220467915
26574,5736,6.332429329675745e-05
9583,231,0.0007057085936331212
9583,740,2.7534929871824913e-05
9583,34338,0.00598232152127657
21973,13979,0.0034866409062436782
21973,16269,2.3236255918652927e-05
21973,23907,4.862469920201112e-06
24991,28497,1.1731343887802783e-05
24991,5778,0.00010733821742807764
24991,11280,0.000254775726795613
15827,39031,0.00010356150187192571
15827,20422,0.0008582165529643187
15827,21577,0.0002966885279244715
13310,39613,6.812648977225451e-05
13310,31659,0.00012707359283297713
13310,7377,0.0012645902967371157
16104,17817,1.4998715718928152e-05
16104,2684,2.9441132018145515e-05
5917,6738,0.00046170618987694385
5917,23320,0.00013058636191799161
5917,15887,5.23477541430566e-06
10968,1443,5.105190784500129e-06
10968,19204,0.0023253745878901028
10968,2851,0.0001112563561551847
24470,25618,1.0762661755510254e-05
24470,1363,0.0001087449897808359
3810,16326,0.0010031965265864418
3810,39338,0.00017892174716864135
3810,31823,3.559898689679021e-05
14565,27447,0.003089025708281787
14565,28729,8.687862561066428e-05
14565,16999,0.00014944489099445865
12405,8487,0.0011725147733766966
12405,14190,1.2317973066401792e-05
12405,41917,2.351493160879501e-05
12405,3696,1.735950119820579e-05
6681,12531,0.00012554747785544022
6681,35033,0.0001120946660154747
6681,20326,1.8131652655904005e-05
7381,3366,1.3770841304318412e-05
7381,23937,8.683629925089386e-05
7381,40090,0.0011190529044375673
7381,16941,0.000978767352690515
9233,19090,0.0009831921326311419
9233,21926,1.630476196129717e-05
20483,38626,0.00018442039113107902
20483,42462,4.3920189839691337e-05
20483,3091,4.8941353502415834e-05
11991,37057,2.1499198052470994e-05
11991,26750,8.613047975157227e-05
11991,8612,1.886895836235356e-05
5315,27999,0.0011956781376366973
5315,41858,9.723486753448598e-06
5315,28611,1.7003401918254347e-05
11283,22877,1.996153453133311e-05
11283,27431,1.5070571355803696e-05
11283,25263,0.00013855101398170525
4249,32834,1.5092915777612212e-05
4249,22723,0.0001446889949520092
4249,9089,-3.448965639615341e-06
1291,25646,2.1291182589461986e-05
1291,30188,0.00010127482294179425
1291,16495,0.0005083448087681538
3112,14087,2.1490553911799887e-05
3112,27869,4.877993422567962e-06
11336,2473,0.00011292054361444303
11336,4409,5.232064756302956e-05
11336,13297,0.00029219503406086993
8505,5965,0.0002324014958955633
8505,26483,0.0004881543630115133
8505,14660,2.4631479727810233e-05
19699,35483,1.3428744257150439e-05
19699,9007,8.158039253429612e-06
19699,4886,0.00042137315725681917
25707,27098,9.376769226253802e-05
25707,18725,5.477689403689738e-05
25707,5007,7.951752264359345e-05
25707,15517,2.072855723849178e-05
20272,8114,0.0005831994045986915
20272,9550,4.931205094904458e-06
13168,23100,6.85296350667374e-06
13168,39830,3.27553745370401e-05
11632,34119,1.095495182472924e-05
11632,39529,0.0002147919167502101
11632,37822,6.99449931179127e-05
557,30319,7.56129000159746e-05
557,33642,0.0005414148789045983
557,21016,1.0805429088652353e-05
15745,25785,0.0002254394437232352
15745,18237,5.402200075392565e-05
15745,19335,1.007103398355354e-05
10885,41546,1.9115653742674116e-05
10885,803,2.1835559789341204e-05
16962,41597,5.341138191551701e-05
16962,9030,0.0001231339898598275
16962,26814,4.3753059160852215e-05
16962,2278,0.0004448898952625584
21542,17857,7.714921228135912e-06
21542,42356,2.736831808936289e-05
22868,17402,4.986345892918692e-05
22868,24669,6.407622904747745e-05
22868,21011,0.0002560346225357842
27312,7624,4.292412131294316e-05
27312,16527,1.3344919469542325e-05
27312,40821,-2.0261632849548962e-06
874,15935,2.538866465553272e-05
874,5090,9.32982150096785e-06
874,37209,0.00021725579967861057
874,4432,0.00034047780003112224
13138,12533,3.4132755748930164e-05
13138,27447,0.003089025708281787
13138,10558,4.9458110538823097e-05
25157,2270,2.9518040253532567e-05
25157,15635,1.814859736763135e-05
17740,41146,0.00027674757746341496
17740,21030,0.00028557486553293355
12889,32904,0.000174399350953933
12889,21265,0.00030601361648834784
12889,36680,8.073605426694926e-05
22157,981,3.570371895804978e-05
22157,27567,0.0001515546351148853
22157,25313,6.274688028452855e-06
6976,37791,0.00026541584399921217
6976,39575,0.0001241434611435105
6976,41371,3.381128793196244e-05
14525,7469,5.4786680457989075e-05
14525,4179,0.00011255733031829084
14525,30266,1.7434904102806028e-05
14525,203,2.004528803710103e-06
27302,21011,0.0002560346225357842
27302,11487,1.182300702136671e-05
27302,28531,3.086192342797252e-05
27302,25003,8.763525799343915e-05
9159,24254,0.000503854460160408
9159,11837,-2.2268969869979083e-07
9159,11803,0.00010512995737705223
9159,16367,3.449493833623773e-05
10490,12980,0.00013729733199898864
10490,24900,6.0927502076036616e-06
4796,33527,2.0413330345868447e-05
4796,35010,1.563214297522313e-05
4796,30153,4.691438486548999e-05
23229,14933,5.04088951735491e-05
23229,17550,6.777734512053816e-05
23229,3318,0.0001474159884502161
23229,17807,0.00026286909349648626
16704,22720,1.806811175790387e-05
16704,32819,2.484091374371364e-05
16006,13707,0.0014113516752704
16006,39293,2.2328923985321374e-05
16006,22347,0.00039548801325606627
2115,4053,8.316087474692059e-06
2115,23968,0.0002703118456054339
2115,1149,0.00016599769250792012
2115,10997,0.00011223981532287155
4767,2929,1.8799879618035342e-05
4767,8718,5.924889886077278e-06
10845,33577,1.2999370787429056e-05
10845,25750,1.8690137461721773e-05
7621,19180,0.000188836259513448
7621,14392,0.00019352878290074997
7621,2909,5.5893916777854805e-05
7621,17310,9.881284558507215e-05
23519,15950,0.0001229879763154613
23519,42117,4.364988910165614e-05
8638,14904,1.3687784235411573e-05
8638,4527,5.765592594457254e-05
8638,16746,0.00028404326760937784
27522,31432,0.005836913906200619
27522,3865,2.3796917255690687e-05
27522,13684,2.111303111828598e-05
1167,8739,0.00010377656228301701
1167,22811,0.00012285019427403285
1167,2493,8.65202293730299e-05
6444,1655,3.742858718681331e-05
6444,26664,4.016624329717868e-07
12804,38618,4.2609709069922107e-05
12804,42011,9.865765306486116e-06
12804,40973,8.85455191233841e-05
3762,19179,1.835569015141691e-05
